,Data
0,0.7862580040815096
1,0.5441447849305528
2,0.2376536782376868
3,0.15540659979657756
4,0.562063992519772
5,0.923796290250004
6,0.5064180116881658
7,0.44948885421633367
8,0.3651994404152469
9,0.8482869560443651
10,0.835301732018935
11,0.4291646409237767
12,0.19382716598759464
13,0.4950253957127685
14,0.36098607482467526
15,0.25304312896867553
16,0.9416898131605677
17,0.195791615838108
18,0.14885392827772537
19,0.3996695549364243
20,0.25709874298412316
21,0.22671906621686488
22,0.6702245154031756
23,0.4148354047003089
24,0.9875851745702481
25,0.9433349205823574
26,0.3935771806082401
27,0.9985446915238773
28,0.2210096031777775
29,0.06125571595606205
30,0.945419300381721
31,0.29023573705792016
32,0.09942631164154325
33,0.9098155470208402
34,0.7816810309283336
35,0.5984308364273816
36,0.09327524894978856
37,0.5334136262052518
38,0.06242514441529923
39,0.845236386131084
40,0.7876229295973637
41,0.7326156483122543
42,0.11656426474386405
43,0.10523367792412963
44,0.9792230822641661
45,0.45606285632950516
46,0.6962783045042438
47,0.7989386670917566
48,0.5270594356671949
49,0.18693543517090383
50,0.4610119341683826
51,0.46056850233923263
52,0.665380266840946
53,0.06619479977544995
54,0.10737069370871033
55,0.6799953817674111
56,0.9452546688247978
57,0.3451020171243607
58,0.6746469909064203
59,0.20102322905458014
60,0.6353135449611966
61,0.2365042955276997
62,0.6259610590804822
63,0.3171943789161469
64,0.0387714517453035
65,0.1594266147210167
66,0.6645468816067688
67,0.42535519437867386
68,0.8521732080168243
69,0.7548330110304607
70,0.28800265279758785
71,0.5144398866003601
72,0.22298301789150876
73,0.3782963095155716
74,0.9741651595216123
75,0.2969721571758489
76,0.3468416636402947
77,0.24889741416557554
78,0.9110110358773489
79,0.4971451306128949
80,0.583789576318787
81,0.7298321045577525
82,0.1533947580468149
83,0.8651895657026318
84,0.3321259537458858
85,0.2225425350133936
86,0.3717621997231617
87,0.7815871607368742
88,0.09745153591263511
89,0.8689227020426528
90,0.03078212959453719
91,0.16322996660769673
92,0.74200334607166
93,0.7023852067297267
94,0.49789882123608276
95,0.7317667451343521
96,0.29232102334486554
97,0.1392260943448631
98,0.1539166260651772
99,0.579771410807738
100,0.8760225264922021
101,0.9715623103829996
102,0.40686054210368827
103,0.04229281034133536
104,0.40732128774805254
105,0.7105979340908396
106,0.05786387031087814
107,0.08970508678237854
108,0.5929369143131905
109,0.06554840190073208
110,0.6676863989034396
111,0.07116165541132458
112,0.11884520340881266
113,0.7712862026789565
114,0.8669787705145411
115,0.7844549652548258
116,0.8709586802263092
117,0.5416078856440882
118,0.03251467588969559
119,0.8813822638014409
120,0.8371923645785582
121,0.5650031841662211
122,0.16171072951425025
123,0.5542662489028243
124,0.2181708404000373
125,0.9498476567084301
126,0.27793298929421895
127,0.4759458154048096
128,0.34353179970855297
129,0.8863101527735544
130,0.48455281478413037
131,0.31919248436653935
132,0.5533394108392995
133,0.34230950805839644
134,0.9228502025668681
135,0.724438703786555
136,0.9098252049624844
137,0.9777154146833376
138,0.34891812951115897
139,0.34348164248368307
140,0.3647907175114685
141,0.7080106221744871
142,0.3048109810800934
143,0.6302048762772424
144,0.017732640672824096
145,0.20598555083209036
146,0.22337497806950202
147,0.7211710966069221
148,0.07922767952351517
149,0.9135814823503149
150,0.7917025020283258
151,0.5897641104346689
152,0.16343495324610846
153,0.14290767375442437
154,0.8845295273939251
155,0.1264674366024382
156,0.052552920357173405
157,0.7533289467080231
158,0.9019080946402019
159,0.3012918785964943
160,0.1113885681713579
161,0.9997900108908812
162,0.6325678850762899
163,0.679801268692482
164,0.9953836512426852
165,0.8507747465706307
166,0.33548919250396736
167,0.44879166092273337
168,0.9196367511545949
169,0.9269240814139483
170,0.9941364966844368
171,0.87974917969122
172,0.548602160234255
173,0.651821107854719
174,0.2734284495125947
175,0.39174408308641373
176,0.1592387348424309
177,0.8981240296350995
178,0.7428723807460067
179,0.22757375393847346
180,0.09859820436943145
181,0.21571476928332523
182,0.2370654444567124
183,0.1058415812365654
184,0.7753917825744246
185,0.0006566707380392112
186,0.5379209849948839
187,0.9693510663448259
188,0.10126021721597978
189,0.317436283295751
190,0.18214089321732962
191,0.419056082395209
192,0.6295607783530238
193,0.8587518919542699
194,0.8340562903792458
195,0.23319676744184914
196,0.9900268050584516
197,0.11850550567142559
198,0.1385748718480957
199,0.06609821934751792
200,0.7704571752327254
201,0.9564664627521169
202,0.5604027261442873
203,0.10332958801279313
204,0.535663509670772
205,0.2544936550257133
206,0.8023914338804928
207,0.19441892273914663
208,0.7132675017910283
209,0.2636324321579223
210,0.9045666561098381
211,0.5390872570933924
212,0.5593578477678806
213,0.45459105165295455
214,0.3658234500889871
215,0.5685614404902241
216,0.22809315734325208
217,0.9549652606477931
218,0.301784456780383
219,0.9854750267814755
220,0.7187335592172819
221,0.010458678971008495
222,0.9410350330764212
223,0.25569875284405286
224,0.6702242512221241
225,0.38130262308594787
226,0.5138069460505732
227,0.2271391658930796
228,0.937026476360464
229,0.8014082202695348
230,0.9790995009289986
231,0.31078994710438823
232,0.05459173166961817
233,0.39419301143698193
234,0.15795941293721305
235,0.3144358054344343
236,0.09320380114062732
237,0.8627791819052862
238,0.9834215210472271
239,0.1530636696487475
240,0.007456739689003733
241,0.9840907957258348
242,0.49806332615804594
243,0.6921928525534873
244,0.2744774831107123
245,0.8519883404622046
246,0.44569292758914614
247,0.7146251622637024
248,0.46460739409784835
249,0.06481514355897466
250,0.45206272238338796
251,0.35361604165609306
252,0.3596293496351215
253,0.34233449557630646
254,0.837086111430072
255,0.3248408488652319
256,0.18805454418274026
257,0.9055122605628201
258,0.5994951899116772
259,0.10300801757249012
260,0.61572565582588
261,0.19102965237140013
262,0.8932226237299177
263,0.05627790500832164
264,0.693933874671839
265,0.45149513099511596
266,0.6102073017035642
267,0.8620440396667217
268,0.44626793475864657
269,0.835580919192653
270,0.09978213159331695
271,0.9153023145795126
272,0.4594324761705778
273,0.2573138010921575
274,0.9475694441558123
275,0.3530304263082207
276,0.3397443045822769
277,0.3702920557598097
278,0.00844609345053926
279,0.965683294840787
280,0.6086996126398928
281,0.29256929343496874
282,0.42607677528006793
283,0.7640891200190904
284,0.8930072933002772
285,0.7502890993802257
286,0.9470608651326258
287,0.4299949224208919
288,0.9340119555698243
289,0.37386351007602914
290,0.5049836123080332
291,0.23589969292981028
292,0.9292611078782169
293,0.3298234676749029
294,0.9816685980939318
295,0.35144956131131755
296,0.08164026022163262
297,0.4131036707433714
298,0.36890243355396757
299,0.561468311884778
300,0.25365020609276
301,0.4152124115434638
302,0.9911421206355732
303,0.4942281157274019
304,0.010932294265651676
305,0.9655366042563497
306,0.12420836897655618
307,0.14933095309888778
308,0.3578343281665042
309,0.5351922001636176
310,0.19362002301034342
311,0.07288610310370747
312,0.7367922756705552
313,0.6705655653054271
314,0.23849765972214299
315,0.6732772576565534
316,0.26941745765497327
317,0.447773801236223
318,0.8069675277031599
319,0.43776597773961057
320,0.6676064404101311
321,0.793488312174019
322,0.8856512272905492
323,0.5359221455710288
324,0.36187918192166957
325,0.10882501883179463
326,0.9767885078357593
327,0.13941651048851944
328,0.9041843136194065
329,0.5419356365083026
330,0.40477422348438286
331,0.24532933430263826
332,0.9480718656355857
333,0.8293586525175397
334,0.8028878939781594
335,0.5629602992332493
336,0.5354116055809627
337,0.5640431556957147
338,0.24066640111157
339,0.19255820928031075
340,0.4446029993638736
341,0.7101748832669853
342,0.9895548225157663
343,0.08519805762414456
344,0.42779006946986387
345,0.6042906550830983
346,0.19452994442077043
347,0.23361280789322925
348,0.47474494199540307
349,0.39784273865461295
350,0.27077157681070907
351,0.38698676734629656
352,0.4044752400025575
353,0.9072014427575793
354,0.691316828541954
355,0.6341524677525716
356,0.9854910384057384
357,0.9015014925107877
358,0.49660671342076323
359,0.6193746388802995
360,0.48308826269923677
361,0.9779576154492824
362,0.47581965033513385
363,0.44835505967698597
364,0.03144098647085136
365,0.3709809371280658
366,0.8434245781259154
367,0.5680912121191611
368,0.911203724970169
369,0.7684597972864541
370,0.8206136440350502
371,0.7514904059375469
372,0.720987611009093
373,0.8596535615327064
374,0.7457786875588199
375,0.19091540934832096
376,0.03887306083093667
377,0.15117998150610967
378,0.8647475239212008
379,0.4150972671171652
380,0.24571930608494164
381,0.8380564968960237
382,0.9177903155951747
383,0.29443491894492346
384,0.3133160794772557
385,0.6648426955826632
386,0.6344750144519119
387,0.2332721968907937
388,0.7256388215414694
389,0.2961014042702417
390,0.8421667103891783
391,0.3901039718538457
392,0.35632749152250154
393,0.2765960496191442
394,0.3890639177496008
395,0.1389412561675537
396,0.7756539567452857
397,0.268504375298392
398,0.9398723674062462
399,0.42526129238757415
400,0.26736521421445403
401,0.3402027274214995
402,0.4862757010057638
403,0.08463147301765606
404,0.9490413622200013
405,0.8457463323123173
406,0.9234772726491888
407,0.26864892790042605
408,0.5989672221624391
409,0.5759926856609852
410,0.2461475747581121
411,0.2435366523300635
412,0.22490128678558963
413,0.48947045087339447
414,0.5764500958644061
415,0.6216279805038405
416,0.04197538449221827
417,0.4738214128348045
418,0.39016694169915767
419,0.7253682376793767
420,0.6838973920411004
421,0.19403130180255368
422,0.923241621461047
423,0.7007130857184053
424,0.9053570285846108
425,0.8284235116845875
426,0.317309358173127
427,0.7505239020731914
428,0.2576796686585716
429,0.03801007752469421
430,0.24240352380328167
431,0.14264843912943614
432,0.39070449218248715
433,0.2846109496989455
434,0.6157652639878152
435,0.1165919473398842
436,0.9149278942951337
437,0.5454951300786578
438,0.8698316983349577
439,0.07297185561410491
440,0.6902244448304229
441,0.3384983900039513
442,0.03705898674118957
443,0.3533688461765231
444,0.3794261609920908
445,0.4059254216074628
446,0.16559809518236157
447,0.504953585982826
448,0.8178342305259427
449,0.5580678085068543
450,0.3833959100967469
451,0.35152860254954643
452,0.23347011244024074
453,0.15885210467475863
454,0.08561774239852704
455,0.8097446474888786
456,0.007908610221344259
457,0.6806128562775763
