,Data
0,0.9999879869213785
1,0.6459116141944085
2,0.9967544175728881
3,0.9687411941641156
4,0.006239842376403688
5,0.545606656383961
6,0.05755869482479223
7,0.003974044892560935
8,0.9902446482221172
9,0.0005836440378501159
10,0.9883724996083301
11,0.0855097106013587
12,0.3337506872253684
13,0.989962665218975
14,1.1267858572026037e-06
15,0.9484584658730728
16,0.229359941960155
17,0.6557010174543001
18,0.39128712240911173
19,0.02517804374190995
20,0.9161670828191235
21,0.8820878948668132
22,0.1267570914656487
23,0.993211669941318
24,0.7931493196602719
25,0.3780364711044244
26,0.9998203131250203
27,0.9796424204213349
28,0.9659581547267451
29,0.8708966701466164
30,0.051870439724564225
31,0.8175283563949804
32,0.9974028186728555
33,0.4576770721741082
34,0.010033770107296622
35,0.2654632610189423
36,0.4652920003308031
37,0.001286530020558787
38,0.8769272131601793
39,0.9714763484222062
40,0.013510655087530077
41,0.5193045190324251
42,0.5032078635235537
43,0.018433966796933418
44,0.048565993555252186
45,0.9921733775119851
46,0.8037094125719967
47,0.21941833827722543
48,0.07488207741370893
49,0.02992038835057156
50,0.11590817258858785
51,0.41109974778757513
52,0.7186858059556156
53,0.5023711514327694
54,0.9921272903075027
55,0.0787732368204503
56,0.15999619428975478
57,0.030217448151312366
58,0.04326657680782569
59,0.9915899192776777
60,0.9990794605692065
61,0.6032738470923502
62,0.6102830953475588
63,0.9876399925654803
64,0.7091473956381505
65,0.585504174603988
66,0.15195273105661242
67,0.7385980163132321
68,0.017799046733936258
69,0.27445636096544035
70,0.9968120299654876
71,0.9949376109287889
72,0.2545553232081462
73,0.367249115278279
74,0.7474811787412762
75,0.9806327686069563
76,0.7830707637927319
77,0.9697091675950069
78,0.07117680538813828
79,0.6126188484768451
80,0.09574278947593008
81,0.8373470987314504
82,0.9703682256875317
83,0.10879367384383914
84,0.010179128997800296
85,0.04696573471199995
86,0.5173489661154373
87,0.03570533277290005
88,0.020739764976231884
89,0.9986961353191943
90,0.837362790988238
91,0.32129870039214947
92,0.06562286951648802
93,0.4611298248093677
94,0.12640513291997565
95,0.5469618837081935
96,0.19107929318888917
97,0.40184655997090146
98,0.0006696044077122376
99,0.009813372861101566
100,0.9319051704058328
101,0.49224367780727285
102,0.6632323923098936
103,0.36782443573581275
104,0.6333064867089941
105,0.1508508757398199
106,0.9703840967649635
107,0.6443183851389417
108,0.258686981624739
109,0.5670476024023152
110,0.028131021017712088
111,0.07370662860408825
112,1.305046371906359e-05
113,0.0097886032419432
114,0.9991213422262768
115,0.81057381524428
116,0.8342741686471955
117,0.7260560985129365
118,0.0007802229999823438
119,0.7634364312461331
120,0.5786981739139678
121,0.02014430970097535
122,0.32870231454241616
123,0.13353097099427777
124,0.9998359476840116
125,0.9034611652864506
126,0.9083368833187397
127,0.8610981396893186
128,0.04827111941957305
129,0.33373113613245653
130,0.9833201926279979
131,0.9897389144008364
132,0.6576955407977142
133,0.0010818599338808677
134,0.06021887671907512
135,0.9142718536995588
136,0.35789855086215583
137,0.8775874130499346
138,0.808873611573783
139,0.0014784604410967674
140,0.11963963683225197
141,0.017389580664538343
142,0.9804782155620579
143,0.7457152348398951
144,0.23169166033268376
145,0.1056317340055405
146,0.041878867230496414
147,0.9821964999824505
148,0.7716718463833571
149,0.999896217155689
150,0.30054990637182205
151,0.5611422901599671
152,0.03039596173933203
153,0.40303079612667914
154,0.9999803613117457
155,0.13578505856070938
156,0.022244490651432722
157,0.9356665314931903
158,0.9508633063463086
159,0.04263379606043044
160,0.6079896389265104
161,0.9949446257767532
162,0.7826119154092173
163,0.4138827605875798
164,0.10156002173316311
165,0.8139483628059799
166,0.8350445631710596
167,0.4471984252523986
168,0.7962837918650164
169,0.18289373364678715
170,0.42564454981660715
171,0.1002670529977597
172,0.42878992321060344
173,0.026633111845814156
174,0.18616991646059128
175,6.293074770288969e-06
176,0.27257097235864436
177,0.9116756376679133
178,0.5488367949822558
179,0.0001666535692674967
180,0.9651967378771047
181,0.6156519373064988
182,0.3254981071348946
183,0.019541304795769855
184,0.5356767642710629
185,0.0058088304830246846
186,0.03619868627361964
187,0.15753806931184627
188,0.08224120536978748
189,0.3650287730930605
190,0.9999428194052703
191,0.6089028206811016
192,0.7508637305987697
193,0.6902425300384145
194,0.9891223018088672
195,0.47361526082226185
196,0.9668994425657134
197,0.09022510756596018
198,0.37827003785646707
199,0.8078465070970021
200,0.07709788041660454
201,0.21819771430984836
202,0.5543492885498355
203,0.06870563284211673
204,0.38777000322704064
205,0.11148862489084706
206,0.7543948907620913
207,0.38415532024629157
208,0.0012239663173641386
209,0.8941233776948833
210,0.5646952776322877
211,0.9974276803682631
212,0.6427952380328624
213,0.001131391513993279
214,0.8181619042844882
215,0.5680586245137439
216,0.8268346371399438
217,0.5724695923054478
218,0.8890104434557013
219,0.003312292071013706
220,0.9887313544519961
221,0.009223188081402104
222,0.1022573873393836
223,0.3220405671204266
224,0.818341198412143
225,0.09967277210758041
226,0.27149705319409817
227,0.00043434373418509375
228,0.9985682526229007
229,0.8588855837388191
230,0.33028841625970085
231,0.7384253695881335
232,0.7866492445286418
233,0.18597597606277136
234,0.7976302077285874
235,0.9981032427285048
236,0.9766312636583284
237,0.758542402585686
238,0.8801301337230868
239,0.4293759626305869
240,0.00043551632338763524
241,0.07122128718044533
242,0.1192311451213787
243,0.26021088619232546
244,0.8505756560340834
