,Data
0,0.7595460373445595
1,0.5641505001050688
2,0.6707855516287007
3,0.19761118657335563
4,0.36473241436217807
5,0.14898795644090046
6,0.43708853234401557
7,0.32052233246780415
8,0.42761908584616426
9,0.15508242288856255
10,0.7915256065836821
11,0.33791829756412006
12,0.38995675077676395
13,0.8919416295655298
14,0.7941221497586318
15,0.19253147697116924
16,0.532823582206651
17,0.7948468760209243
18,0.10527845325627194
19,0.6562552001825188
20,0.25766949841128284
21,0.004847265339769091
22,0.39318274997793345
23,0.4911557700288367
24,0.7193333211463644
25,0.643953080468771
26,0.5021453986504896
27,0.5403522701675504
28,0.27895285540989634
29,0.26445730241200016
30,0.7232342340275032
31,0.6020108781619682
32,0.5206949879060957
33,0.3274162978018804
34,0.21210021437682025
35,0.019420599858919307
36,0.7621022030281998
37,0.7874759944833839
38,0.14823944970129677
39,0.6757183469240009
40,0.924708341533804
41,0.775312666769701
42,0.8978535243155236
43,0.14255769583358757
44,0.289942194300441
45,0.9209377795662212
46,0.601579255392664
47,0.8882714406302059
48,0.4761048233556938
49,0.4486269692625776
50,0.7786508972764247
51,0.6685827072179216
52,0.9522036248858059
53,0.8480216887882116
54,0.353709376673777
55,0.5185660742226291
56,0.9908437798584764
57,0.22896668457840097
58,0.6225165301097684
59,0.48821391122546753
60,0.42262241130919986
61,0.5853836863115554
62,0.257309250413166
63,0.23871651497814583
64,0.8046648416888148
65,0.46707766219912283
66,0.018171532134103274
67,0.15091025114398027
68,0.17230285919046828
69,0.3357149099746225
70,0.8358823488733212
71,0.49766991561589524
72,0.89706429678948
73,0.23443777954175415
74,0.2664807118361605
75,0.7128661222412713
76,0.3328954535311581
77,0.15776559009885371
78,0.8879745030076912
79,0.5598343198943209
80,0.9879929306836056
81,0.009076606375859941
82,0.28350011528407626
83,0.9821101312262078
84,0.2181353009827186
85,0.30456154311990125
86,0.6495430118127623
87,0.4180650168702741
88,0.19123308003556605
89,0.17011038485779306
90,0.5582777115328875
91,0.3447428055403471
92,0.22881130357832413
93,0.21061349881264357
94,0.38908207203146317
95,0.16783040915524128
96,0.1410570450862092
97,0.7362452588979082
98,0.8963556273374002
99,0.781047224683403
100,0.20146654795541752
101,0.029092404311966802
102,0.28056398561215523
103,0.9019557645782333
104,0.628410191308123
105,0.5967417368871821
106,0.49027384860011514
107,0.15773375635948672
108,0.955014291441492
109,0.44791494058946457
110,0.3198273263725667
111,0.7702743158743492
112,0.7893768300807581
113,0.8731014113407226
114,0.5883088036539564
115,0.8858524839325383
116,0.45199624976904296
117,0.27870959985265087
118,0.47542652966451915
119,0.34877400980999274
120,0.7053869845044429
121,0.7368930220753738
122,0.1692133201622673
123,0.00020002962854925865
124,0.1394854037859219
125,0.7129167509552394
126,0.04867773281601362
127,0.18793431731946708
128,0.6048239672298028
129,0.5891590489721625
130,0.3152808310925612
131,0.6404575960413249
132,0.736861448984192
133,0.7002908279145565
134,0.2195615460350291
135,0.5283466587710152
136,0.11558900211554157
137,0.6860063797396289
138,0.4098155590068777
139,0.4614467204044467
140,0.25046090999631465
141,0.9878977720870189
142,0.8096332954037105
143,0.9891953229778891
144,0.916053096371129
145,0.6566795062147683
146,0.6510546723296526
147,0.036501841887519815
148,0.8411955783725092
149,0.9547033543353574
150,0.008418954157221381
151,0.49683065525062187
152,0.3392847800132881
153,0.7745589295530845
154,0.8539238692681133
155,0.5405696189252244
156,0.16212938027377655
157,0.8422561475604806
158,0.7986909024257083
159,0.2973110370105292
160,0.6737704018755595
161,0.6092243978116201
162,0.036927966844104265
163,0.7744388964549506
164,0.8778987660972577
165,0.8413931711535019
166,0.30121003357425846
167,0.9451520273731665
168,0.17046974968076356
169,0.6714689334740925
170,0.18526988910328146
171,0.9737257623029405
172,0.41913058560073113
173,0.4027076467013916
174,0.9662713083860192
175,0.3945799618336052
176,0.8577520039959646
177,0.17040203725809733
178,0.2978909297828395
179,0.1885198832204844
180,0.7231824771112473
181,0.688458045864202
182,0.037316619692459696
183,0.42906866368359964
184,0.3088843098310837
185,0.23623524549729935
186,0.7693565802760725
187,0.7671542841397425
188,0.2511053386437764
189,0.7124547279471184
190,0.6990356572517162
191,0.49764221484350757
192,0.28045048833818187
193,0.18492455403427177
194,0.35496472131238865
195,0.3282722855904978
196,0.91317338685183
197,0.4296790487021134
198,0.06907485979021633
199,0.8976180461648786
200,0.8231799433552695
201,0.5052134605348456
202,0.6189472897785667
203,0.7579151137477895
204,0.022284375232816567
205,0.5034961454753804
206,0.4267173946733033
207,0.7307463938472822
208,0.2928862855838871
209,0.077738847336568
210,0.7792500003002346
211,0.8246309981853714
212,0.9068035655516926
213,0.31145280326928004
214,0.9272640747479167
215,0.3039814622077529
216,0.8678033664795877
217,0.570253336058113
218,0.0924384537878461
219,0.8937188267692299
220,0.5197180080024971
221,0.49980247372706943
222,0.892929401120148
223,0.2975809535076176
224,0.3055542812034373
225,0.8685403979091184
226,0.448169616700142
227,0.44129004754754975
228,0.06537441211821404
229,0.35490874850366216
230,0.3308989099143095
231,0.8964551098530538
232,0.4106598636965434
233,0.8685149365066077
234,0.6902095132018435
235,0.2732528000336154
236,0.3315000199324446
237,0.4580971744753042
238,0.1121489681094564
239,0.7754633848475423
240,0.9071363613055038
241,0.10957241944389973
242,0.3180001455641912
243,0.2754956476073427
244,0.9291910773676311
245,0.44126663278749323
246,0.14317764146519207
247,0.2883824229859975
248,0.397765863282727
249,0.3477828771410505
250,0.7387827659359748
251,0.722781676394396
252,0.42410043141681986
253,0.893832097202582
254,0.6932353452865788
255,0.4135387435776082
256,0.7329515509670619
257,0.542090762124458
258,0.7524029153255649
259,0.272997513665172
260,0.17114394899133467
261,0.0948425113332384
262,0.5750897008382805
263,0.15756185624953356
264,0.37896891267498767
265,0.7867384030273423
266,0.48616011347394905
267,0.4622773800202371
268,0.859721874547672
269,0.7227066813821236
270,0.693020219581578
271,0.7388235027691703
272,0.3397261683596364
273,0.5128064450214515
274,0.266040538879905
275,0.21162922601193923
276,0.7535630310451148
277,0.04782108360006365
278,0.8494151925940767
279,0.4709877468886885
280,0.22492832435332755
281,0.4794419134452773
282,0.8577330477171113
283,0.14740921585734834
284,0.8261143199850537
285,0.4694678205625542
286,0.17281571801042483
287,0.8167448458095551
288,0.9163629059249606
289,0.9067462317146325
290,0.8055028865923795
291,0.8793757930136082
292,0.702213227470997
293,0.27797920761318173
294,0.8872456616043078
295,0.15214889617043348
296,0.2620818078137803
297,0.5506014828367692
298,0.9840910583064622
299,0.72561192212278
300,0.12257358927046147
301,0.7544023189721512
302,0.7578821854181457
303,0.611793535298618
304,0.5070550902509839
305,0.04832948521457259
306,0.7231037660685216
307,0.5183678934239094
308,0.7592188849551936
309,0.7095139367923861
310,0.37102850765535056
311,0.9218019375178628
312,0.19842459163437942
313,0.14906836918529165
314,0.43398995179988253
315,0.7600388005402848
316,0.1171933802216173
317,0.7656875572596968
318,0.44461279453301283
319,0.48945307559032236
320,0.752546432442012
321,0.47138902496967783
322,0.4501615178725097
323,0.40152932438206423
324,0.6015929699496938
325,0.7896483323849611
326,0.9589494543374328
327,0.9100669954435407
328,0.8328417416775361
329,0.0721296388949435
330,0.6866267490257071
331,0.047946354251657164
332,0.17614682526670133
333,0.23385818810855774
334,0.7835777177296492
335,0.6048572523037865
336,0.07684545694719758
337,0.44382379574118236
338,0.2388050261733925
339,0.5636728001382075
340,0.6815782786658633
341,0.4698556720810074
342,0.7420286984931833
343,0.44891115068681287
344,0.38820065554928307
345,0.6771670712313115
346,0.29106076117393564
347,0.4989788690688206
348,0.47503924930255537
349,0.14764871388359557
350,0.7925388433614741
351,0.7521193790207693
352,0.35048169891455405
353,0.767785725875765
354,0.509198221160034
355,0.10764804143712858
356,0.8138290908868164
357,0.012263183384853105
358,0.6922805490384447
359,0.5143056710022778
360,0.7399334884675555
361,0.949138307084284
362,0.4805519812430673
363,0.5046569297546261
364,0.5292023042629359
365,0.2474584825394619
366,0.6618535670312041
367,0.3722981366096998
368,0.509305614344705
369,0.7982731678618648
370,0.39177449971875355
371,0.8404217559715387
372,0.17738060574159775
373,0.060899205077981966
374,0.4136428777743857
375,0.19403085501398654
376,0.2114087822363604
377,0.3041895243311179
378,0.9340597881741459
379,0.3221976758271352
380,0.7906670108747309
381,0.058987915138811964
382,0.6245819679678752
383,0.760235587430175
384,0.8740541625274424
385,0.38989556124351
386,0.30749135993872
387,0.32057309840615134
388,0.42620357650599305
389,0.20510847033955604
390,0.4178430759830739
391,0.1813805663387873
392,0.7580519945006221
393,0.25845220629509724
394,0.22928251140206046
395,0.4412737975055391
396,0.4072864304184709
397,0.3005135386457397
398,0.1704564439515096
399,0.703995887162124
400,0.209848430750879
401,0.9783962653222679
402,0.52155598231773
403,0.5356630175511099
404,0.6539685012788975
405,0.7253665122818805
406,0.2579206762192858
407,0.853587631776789
408,0.9986266682830889
409,0.6657238898402615
410,0.7574926542137669
411,0.21757023729816038
412,0.9658417691048286
413,0.2228084577587749
414,0.5554177235234687
415,0.7079713262368561
416,0.8862969477970617
417,0.2899907369856449
418,0.7532609316387473
